PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,Label
-0.17598251926498137,-0.3770064968007993,-0.2761704927386975,0.3976517862692074,0.12878212113574325,0.06324260146836924,0.0
-0.1745016043099762,-0.36889277492456807,-0.27053836885246285,0.3928682371653347,0.1610862647149464,0.015337898178743314,0.0
-0.17546603495357188,-0.3722371203757835,-0.2703346484024333,0.37619929201820224,0.1580310533662713,0.01838929469859618,0.0
-0.17195083193925814,-0.3718463527392092,-0.27081899577969337,0.37534502621428634,0.15599153469795654,0.010859449372192298,0.0
-0.17169016716782243,-0.37020606766630704,-0.269039532381115,0.39397317821838673,0.0721895199291068,-0.027924457224484334,0.0
-0.17425247066804275,-0.3682791588977251,-0.2687073743900885,0.41213779586463994,0.07682228449353415,-0.022446679979982065,0.0
-0.17426622413693849,-0.36801773675364413,-0.2682968174424673,0.41180592050472176,0.07722196034885973,-0.022605641862226022,0.0
-0.17329953135604872,-0.3677834044369099,-0.2679635175708784,0.411284850462994,0.07702899397219545,-0.024812757402723706,0.0
-0.1741339015392302,-0.36161586484593783,-0.26335899653846906,0.408147256460898,0.10487163453289602,-0.05971453200826371,0.0
-0.17303230396996278,-0.36129868603162063,-0.2630746569723234,0.4075646200432447,0.10461781824730718,-0.06224728562603077,0.0
-0.17509492499451507,-0.36478409133261325,-0.2631500280693013,0.39132354494849353,0.10204973907007323,-0.05652205643690755,0.0
-0.1755709722406516,-0.3655399326617595,-0.26341483503002716,0.39184637653595145,0.10187476119327357,-0.05481975122643212,0.0
-0.170186325703685,-0.3637576543610935,-0.26321307821553125,0.3894744723930259,0.09970659127239387,-0.06773899416775597,0.0
-0.17077456782484476,-0.36429553977682505,-0.26319147413704647,0.38993261358123155,0.09981374184716488,-0.06598732386395656,0.0
-0.1738972432168623,-0.3692982648170448,-0.26564338229231554,0.3933311223641085,0.08472706048936576,-0.03627217584438702,0.0
-0.1739717155788606,-0.36937278997733114,-0.26534945449812364,0.393238139481749,0.08499870777691379,-0.03595282228469532,0.0
-0.17396157571164136,-0.36848934512364767,-0.2643161103811038,0.4011259612398822,0.04929478449738575,-0.05257126516009192,0.0
-0.1749446899569216,-0.36912091528701935,-0.2643391159927435,0.4017433535619358,0.049577722375240024,-0.0498621975208583,0.0
-0.17525968444795126,-0.3695494102031135,-0.2642070623713936,0.4019544170508432,0.049801148358462416,-0.048627378981747404,0.0
-0.17253501182904266,-0.37034723152689775,-0.26535235770130916,0.4017930768422716,0.0474213091594409,-0.053572691204822775,0.0
-0.17353669707146713,-0.3668847993482595,-0.26245539419219843,0.40012772040319,0.06435147504934804,-0.07330413256198454,0.0
-0.17384756341298452,-0.3666669516864781,-0.26162778515624907,0.39995993730747037,0.06488044722184191,-0.07312385377430197,0.0
-0.1732986789886956,-0.3637054157445228,-0.26132146020420743,0.4168309898844863,0.0681230699434496,-0.07519119614706127,0.0
-0.1742861543669725,-0.36013611176028537,-0.25826411794662507,0.4149752734002411,0.07127452509724,-0.07669597565183994,0.0
-0.17319829409521148,-0.35956210245852144,-0.2579267428660327,0.4143213855322344,0.07094417026508218,-0.07967541202742967,0.0
-0.1713836916309386,-0.36175815613178247,-0.25803432080408023,0.39646824022222205,0.06664367758257675,-0.08335282371124264,0.0
-0.17444646657578233,-0.36548897943267994,-0.25953559970474693,0.39914799295126246,0.05702502330217815,-0.061169479226944046,0.0
-0.17221786623153096,-0.36458969546493425,-0.2592717840007483,0.3981562238883891,0.05594717150796655,-0.06706503559060406,0.0
-0.17571597017469714,-0.36406809525877154,-0.2579012910936772,0.39863803699866196,0.05867082352991729,-0.06025628760823898,0.0
-0.17217510782473938,-0.3626222630582414,-0.2575196171457151,0.3968255841779793,0.057482274246409476,-0.06903482039785092,0.0
-0.17447093086399346,-0.3618498113410168,-0.2559668645558538,0.3968260694203005,0.05967115385023189,-0.06514776806667955,0.0
-0.17445758549603393,-0.3621105630348047,-0.2560455998693766,0.3970219997256135,0.059508309273759746,-0.06485287952496688,0.0
-0.1701106555800079,-0.3635375562874638,-0.2560775905974563,0.3781239055414136,0.054077440053091425,-0.07467735305205736,0.0
-0.17539574931035415,-0.3644192416228401,-0.2550015636797941,0.3882178248675423,0.020739558450256296,-0.07845164641163282,0.0
-0.17376157907624534,-0.36979839262174197,-0.25895798595707875,0.39084193623699026,0.011418497299097441,-0.07059462016017914,0.0
-0.1750426198246911,-0.37049208028192054,-0.25902666842174205,0.39157886806205544,0.011833941767922823,-0.06716136505469261,0.0
-0.17378765018833978,-0.3702668790128363,-0.25882306957675594,0.3912072060561368,0.01103664126921397,-0.07036588312308723,0.0
-0.1766883822627248,-0.3710594130904766,-0.25840522828393475,0.39221983330942967,0.012488928100873348,-0.06367737517567906,0.0
-0.17513328670653452,-0.3704049955863824,-0.2579757774256355,0.3913814048095626,0.011951069629666938,-0.06779190668564172,0.0
-0.17540370264629457,-0.3701359112224474,-0.25743080045556044,0.3912325432866447,0.012146697682395624,-0.06796325286011251,0.0
-0.17381502646416336,-0.37199465992480474,-0.2588252246179871,0.3918828371398867,0.009889140945053415,-0.06960372094887657,0.0
-0.17269115332635146,-0.3715204040586789,-0.2583439302771386,0.39122798370274203,0.009544491343939837,-0.07267602707131815,0.0
-0.17146041410564294,-0.37394701990153323,-0.25839837346393796,0.37362127420265867,0.005505492842178494,-0.07493864772733005,0.0
-0.17447758559100723,-0.367723163338452,-0.25308400838463324,0.37098759767253764,0.04415170606741159,-0.1176521408589396,0.0
-0.17635215253179048,-0.3685972439663667,-0.2530354904151731,0.37183953691694893,0.0450706927917833,-0.1126336100008215,0.0
-0.17197506380398192,-0.3659854775435447,-0.2521798236572719,0.3693612059915963,0.04388810097758253,-0.12436148183340412,0.0
-0.17108692112422386,-0.3659957499585686,-0.25221865750034833,0.3692016312775994,0.04333493544099512,-0.12619017458244797,0.0
-0.17431995157223065,-0.36885101250364516,-0.2532187768582185,0.37152879412761175,0.04361820636661701,-0.11669272621051496,0.0
1.2504505879186882,-0.3443618833803135,-0.21456878462188267,0.441923891550593,0.056154684231440016,-0.13501350986836747,1.0
1.2525563778010151,-0.36077523263976063,-0.21562280095112618,0.3385610763286445,0.03436288792162254,-0.13530604055718298,1.0
1.2498104505127743,-0.3497991370788241,-0.21958501744094117,0.46353341228757805,0.02704662962591775,-0.08939224995723694,1.0
1.2502461012228183,-0.3499997829748689,-0.21962850844642412,0.4636144366900361,0.02669132564447102,-0.09022085393252366,1.0
1.2494100107623218,-0.3446230811277111,-0.21917330561738568,0.498116587923928,0.03404242276565336,-0.08962354479506363,1.0
1.2510770145624406,-0.35437498869754847,-0.21596600202564709,0.44628861027236866,-0.13907449752154494,-0.162008465229465,1.0
1.251808541250179,-0.36120516532897906,-0.21679349295025474,0.4123914529251188,-0.15163423926293015,-0.1548529059830509,1.0
1.2516956964855344,-0.35762379229697383,-0.2179606125892779,0.4482786435507444,-0.14585960066661374,-0.15342133369131405,1.0
1.250464520615342,-0.35150842731328125,-0.2166290150354998,0.4820459165194646,-0.13777873299942914,-0.15325627498752892,1.0
1.2525728358972108,-0.36801063517699645,-0.21769887359012996,0.3788208157227847,-0.15980873146499158,-0.1536995186092901,1.0
1.290374796916002,-0.3608224850790662,-0.22724265632160334,0.4563915247307857,-0.17788645871259057,-0.3100364738099207,1.0
1.251420808037171,-0.3581203600748367,-0.21734265122069263,0.44835988211316136,-0.14612254726343568,-0.15311575675662625,1.0
1.2516308138105745,-0.3518083877973114,-0.21261863424226113,0.4449428597601426,-0.11898199211811605,-0.1907056988856557,1.0
1.2515411266858156,-0.3501389182764591,-0.21116448250980768,0.44387975193159024,-0.1175434772868241,-0.19203045358094695,1.0
1.252118471364049,-0.35017206458490197,-0.21134953682979263,0.44428325210243047,-0.11758141179273938,-0.19226806583841638,1.0
1.2520541724104741,-0.3493571121203587,-0.21027289404674188,0.44353536166675833,-0.11692826902503105,-0.1934923805148343,1.0
1.2854645926079589,-0.34913238182869744,-0.21551616850676747,0.44676277260602615,-0.14048537223799318,-0.3192265687056227,1.0
1.2784727345868014,-0.333889550569511,-0.20902328447217045,0.5088572020071,-0.11528380169009705,-0.29045283634998553,1.0
-0.17531167142085305,-0.3798850743554258,-0.2554714667972252,0.31667497498838626,0.37102927875025116,0.05363649793061054,0.0
-0.17614447123519855,-0.37991294097398487,-0.25516628225345805,0.31681555000849604,0.37155648587643875,0.05531548189242064,0.0
-0.17412047298445563,-0.38441479602775297,-0.25865895177220755,0.3187588521378435,0.3486748210860191,0.07993745446423162,0.0
-0.17480617754285133,-0.38439200748584923,-0.25835449471030436,0.3188363040997919,0.34913634632137225,0.0812599991167352,0.0
-0.16603873280706524,-0.38090275587844624,-0.2579402891802542,0.3148727404366565,0.3456036473218179,0.05940976577722401,0.0
-0.16884901176459405,-0.3815914234920079,-0.2576202452937176,0.3158372171404862,0.34701525792567667,0.06590549748899799,0.0
-0.17597654836108056,-0.3813703371564373,-0.25566875528883554,0.31739597511566375,0.3611874767016108,0.06842351792875745,0.0
-0.17961172195490982,-0.3758593289702324,-0.2485636732928339,0.3879569880354826,0.05264622352324064,-0.06541115297534272,0.0
-0.17603169977154703,-0.37489458525331953,-0.24871966702735637,0.386662391036836,0.050889386578387236,-0.07375808899068725,0.0
-0.17555063464523246,-0.37701219919661755,-0.25024973915078114,0.38776175028976223,0.04912488951649244,-0.07270752770880384,0.0
-0.17259953488090568,-0.376256466243884,-0.2504003391483112,0.3867288571868427,0.04764890342336134,-0.07953345843132498,0.0
-0.16808886339325418,-0.37917589904581994,-0.2534610123887939,0.3872607087862817,0.028762289927394546,-0.0677793231008409,0.0
-0.1698057621929013,-0.37998432789211856,-0.2535763742809308,0.3881813836344393,0.029372091165575598,-0.06328037041628376,0.0
-0.179125029409346,-0.38026590045627384,-0.25323565724123487,0.4091497369723477,0.037023216037775114,-0.041419035775782986,0.0
-0.16723135053218036,-0.37910000790104315,-0.2534238442166228,0.3870951207506196,0.02821912771450949,-0.06954497191174902,0.0
-0.1720843237953642,-0.3789982501886601,-0.2520924991878328,0.38814160464743075,0.03154801932292564,-0.05943437227096238,0.0
-0.17680122701119486,-0.38079446618482266,-0.2521798159856083,0.39029953863656053,0.03349802187601941,-0.047669670628123995,0.0
-0.17573801755225005,-0.38300493656699264,-0.2539078785117834,0.39124580269714726,0.022033444045326478,-0.035484070414892654,0.0
-0.17378467261372085,-0.3828213071585497,-0.2542631691509878,0.3908310383029512,0.020846940696155475,-0.03955605262670048,0.0
-0.16810250853667957,-0.3803479395645777,-0.25382101627436565,0.38813750214162335,0.018693653023370782,-0.0539055704821767,0.0
-0.17189094928032905,-0.3813590893643035,-0.2534916981296254,0.38950659034516333,0.02054185493114838,-0.04504927098999456,0.0
-0.1723600683431826,-0.38508733812439266,-0.25590149115664357,0.3915568022217666,-0.004785286891771934,-0.009774910930760883,0.0
-0.17465110603826317,-0.38570965806105395,-0.2554393736092409,0.39231518198216575,-0.003604687270137158,-0.004564349901574061,0.0
-0.1746130019213662,-0.382954824571734,-0.2550806223899204,0.409402835798353,-0.00013324431862790642,-0.005394830359364833,0.0
-0.1738686264968634,-0.3824575715184417,-0.2547883856847912,0.4088868512317525,-0.00031069767199906617,-0.007539650507247697,0.0
-0.1764893527711037,-0.3787858927100496,-0.25141091018051553,0.40737613044438303,0.003956375811207585,-0.0056367836772032165,0.0
-0.1781283073499031,-0.37895730238439684,-0.2507429637650299,0.40766716361941224,0.005001807278875614,-0.0023436625699763125,0.0
-0.17414676798200537,-0.37721860462821655,-0.25016885918072096,0.4056119879915667,0.0035355416012677887,-0.012673621132347379,0.0
-0.17377633976875315,-0.37826468213578146,-0.25084356957560655,0.40610847069394507,0.0025952793373079097,-0.012468289182124725,0.0
-0.1713689373786795,-0.3763161835012666,-0.24968324184812274,0.40442651347709535,0.007014910396478752,-0.0257052930898799,0.0
-0.17365117418977466,-0.38056974566804763,-0.25189976260860414,0.4073342049316354,0.005712194027284623,-0.016843964810314582,0.0
-0.1762453032365489,-0.38155788823275466,-0.25109985833471915,0.4082561337775322,0.007032296184001086,-0.010911798811667484,0.0
-0.17486470207596355,-0.38173635078726165,-0.2513328699644324,0.40801463007791783,0.006028360288575313,-0.013712249476706462,0.0
-0.1719288580367489,-0.38051026407520216,-0.25105878037843044,0.406587503209788,0.004871672069504951,-0.02117277169942333,0.0
-0.17499668170277335,-0.38143122723996514,-0.2505430645182961,0.4076768279637305,0.006399966066830326,-0.014078947372694883,0.0
-0.1750678249320104,-0.38409249460922484,-0.25216525618787555,0.4091031889693789,-0.004556625586771473,0.0008524244445315965,0.0
-0.17642974389088747,-0.384298223832247,-0.2518562190830427,0.4094658685112992,-0.0037930216311428677,0.0038144807079267817,0.0
-0.17410234828706095,-0.3813774943012909,-0.2499865637653334,0.40721166565342803,-0.0032833325041504158,-0.004063021640345887,0.0
-0.17380632944044833,-0.37680989282194577,-0.24530943957177564,0.44655335650075667,-0.18190973028164198,-0.08772230894172273,0.0
-0.17700076585725216,-0.3751570500736784,-0.24299192014835258,0.44627333412616355,-0.17854583438824395,-0.0827671410019033,0.0
-0.17243060429111604,-0.3721349701366779,-0.24144711724016232,0.44341972985399414,-0.1794241948887811,-0.09553224158360374,0.0
-0.17408473164100607,-0.3724351949060504,-0.2411349324343085,0.4439007801490955,-0.17852989693614027,-0.09185974701465938,0.0
-0.17559177281495641,-0.3725800039428452,-0.24034606842118367,0.44422803371645125,-0.17746707254145735,-0.08877675710317012,0.0
-0.17443258339425213,-0.37194607811007785,-0.24005764410185382,0.4435409699818853,-0.17782988359150947,-0.09192746176824085,0.0
-0.17697176188722794,-0.3726924948906488,-0.23954660834624386,0.44441206421625656,-0.1765378970908387,-0.08611786874600313,0.0
-0.17313914743723605,-0.37132030194506405,-0.23908863596289076,0.44263407461519044,-0.1780928634354797,-0.09575875735806538,0.0
-0.17031596767919555,-0.3715508668424959,-0.23978359926968928,0.4421114142573894,-0.18012933464752234,-0.10150726852909409,0.0
-0.17727834798686515,-0.3711583854949341,-0.23931796015289375,0.4621107720681923,-0.17352910232413776,-0.08535756292044616,0.0
-0.17711497409998692,-0.373989369889709,-0.24119982180359723,0.46367117922962486,-0.17553815339128706,-0.08298330219405581,0.0
-0.17743242337641435,-0.38352786690176327,-0.25031065176185613,0.3822582409333457,0.19349159830155052,0.08917147570127038,0.0
-0.1748413441840621,-0.38508943924540556,-0.2516650403012082,0.38249520974514617,0.19078675192532882,0.08509860192532404,0.0
-0.1770141789223581,-0.38883829731029007,-0.2514520443038294,0.3663316671879828,0.18827142612779216,0.09108030186881566,0.0
-0.17683925147785345,-0.383660392497988,-0.24771053480377325,0.36347634168047616,0.21016947935473265,0.06111323608853614,0.0
-0.1746262109196383,-0.3824142750969398,-0.24714349764504007,0.3622327067058547,0.2095678356286523,0.05518319344130995,0.0
-0.17845842299906547,-0.38325964324224504,-0.2464318847153839,0.36351963674849996,0.21166826602710945,0.06390556337169351,0.0
-0.1771733888643932,-0.3800510868166481,-0.2461310900784156,0.3800820161777595,0.21458205364393815,0.060054629034858587,0.0
-0.17720893439924296,-0.38029194939559424,-0.2462578121820227,0.3802948103052045,0.21444043545738714,0.06047001114841921,0.0
-0.17627881066108353,-0.3736627559920386,-0.23983489027827842,0.4351518342692964,-0.03586750333808081,-0.05789781901892155,0.0
-0.1748781611500112,-0.3735372041457248,-0.23982919228429755,0.43478083348171537,-0.036649014476075825,-0.06097016651837295,0.0
-0.17276034944099936,-0.37929635799385053,-0.2442253654650135,0.4373831810902975,-0.06506693219954549,-0.029194868695830878,0.0
-0.1757420021865995,-0.38060791280313044,-0.24434358791470934,0.43896150819315793,-0.06412933971249055,-0.021784929109218365,0.0
-0.1826942255572192,-0.38354329533152787,-0.24443468619627318,0.44227865044729464,-0.061334859731979136,-0.004279474128796923,0.0
-0.1745466506586344,-0.3829701513101818,-0.24646610900955623,0.42046924225210436,0.018321837094111976,0.014667439355955936,0.0
-0.1749455767995135,-0.38364571124975344,-0.2467063832958869,0.4210446973612345,0.018187472620489503,0.01629487262312257,0.0
-0.17414829006572563,-0.3837569767748201,-0.24664727491974925,0.420928109497988,0.017676133993689613,0.014683231239433936,0.0
-0.17358360690168048,-0.38527515475738505,-0.24777518241163776,0.4216672294934023,0.01626134677757604,0.014974919750233906,0.0
-0.17480347811937746,-0.3855916373890116,-0.24709106203998865,0.4248287373506834,0.0049091950674691465,0.012388479437818067,0.0
-0.17713541164857152,-0.3831541482405939,-0.24428154621134213,0.4238731358492276,0.00827600532930306,0.01469324642419434,0.0
-0.17462932901216124,-0.38207092529207914,-0.2440039433301242,0.4226244397698473,0.00731143316168778,0.008277226536840376,0.0
-0.1754806156449063,-0.382329116597136,-0.24341042452527062,0.4228014227079482,0.007850484436680044,0.009991111111008144,0.0
-0.17149820770930513,-0.38130550443474537,-0.2434734453515801,0.42135018976881566,0.005914666495362042,0.0006550207759731252,0.0
-0.1745809657814471,-0.3798992397561315,-0.24136633011348563,0.4212581261263464,0.018281798917977654,-0.0066453198200487895,0.0
-0.17290188425369526,-0.3816914929898077,-0.2428097684484477,0.42186720421974266,0.015983153144306178,-0.008504782964288249,0.0
-0.17443813330714242,-0.382431762682688,-0.2429241455789931,0.42270428915045355,0.016512120195832425,-0.00444927394188499,0.0
-0.17426246896026248,-0.3824496630562267,-0.24225484811636167,0.433822960510549,-0.03193781620861119,-0.025892117770512812,0.0
-0.17364047275609856,-0.38158683823745737,-0.24143943687515368,0.43296053679730284,-0.031746778461717334,-0.02841314363268055,0.0
-0.17554653952982366,-0.38212421159890286,-0.24093413127526309,0.4335699410034384,-0.030737642003050264,-0.024137559565454825,0.0
-0.17127009095010964,-0.38056261348454307,-0.24052647102418656,0.43159807929969607,-0.03249164362627399,-0.03485738073527689,0.0
-0.1759192111440132,-0.3793562401299956,-0.23824509711560882,0.4319177228104707,-0.028478162317526423,-0.026367323179295243,0.0
-0.17597476098729675,-0.37916346108650956,-0.23789849172671473,0.4317403617659701,-0.028297622074393985,-0.026574203450518863,0.0
-0.17762923702681582,-0.37574073861812146,-0.2349315042732183,0.4301519016463491,-0.024849355217080288,-0.02645881760853175,0.0
-0.179514517172234,-0.37615862301519415,-0.23457025669274645,0.430737934603157,-0.023851374935003306,-0.02223075508835637,0.0
-0.17774829427189265,-0.37546967830163624,-0.23409405962761487,0.4298146255264501,-0.024482941290942112,-0.026858593748396387,0.0
-0.1779741935391212,-0.3757054068314771,-0.23365439677168331,0.4297976598752731,-0.02414183842681386,-0.026177772272086286,0.0
-0.17408206411867028,-0.37500780899789676,-0.23395531154391402,0.42850322860157886,-0.026268527070962666,-0.035066931999196194,0.0
-0.17637312677392844,-0.37607547373333716,-0.23396779776769505,0.4296656436522852,-0.025401151748234124,-0.02918529942821546,0.0
-0.17495131842836845,-0.37852556569417467,-0.2358121555673418,0.43070784085106295,-0.027971888224848,-0.029864284097035232,0.0
-0.17560212064649958,-0.3790075751122601,-0.2358854876022567,0.43118035689751144,-0.027837988574591493,-0.02795882292072227,0.0
-0.17912167431452686,-0.37990589720631773,-0.23542344555034056,0.435278657556297,-0.038165746112362536,-0.024962909744090322,0.0
-0.17381763221050722,-0.38185187687246697,-0.23770270865134335,0.43508313979577196,-0.0475769110812953,-0.028229043234007545,0.0
-0.17625003775746495,-0.38386909576508527,-0.2383066009471453,0.43675167348560073,-0.047264260378471035,-0.02122829366793133,0.0
-0.17276421241050094,-0.383423591668133,-0.2384613722518767,0.435646134707812,-0.049207736220515025,-0.02913941227683936,0.0
-0.17600934284290692,-0.39043253669734346,-0.24207188906971366,0.44012588468357605,-0.07011920181435863,0.008806267480250374,0.0
-0.1706841282350605,-0.3889327698055779,-0.24219625965711555,0.43812029608291336,-0.07265577760222264,-0.003786510847315072,0.0
-0.17717612229432514,-0.3917054881094119,-0.24228892441128347,0.4412341036860079,-0.07006623423465944,0.01261860322061914,0.0
-0.1771497663473558,-0.39286848568197696,-0.24296151837667224,0.4418763847770304,-0.07085280711990011,0.013658760851036678,0.0
-0.1763683210306884,-0.3929122719725139,-0.2429989408963712,0.44175890530352735,-0.07135824654976444,0.012089925826444303,0.0
-0.17100743876137076,-0.3915094342374675,-0.24297861108110463,0.43974906284945336,-0.07390884747366139,-0.000592813357241817,0.0
-0.17134074179585906,-0.3944539735784387,-0.2430194914912347,0.4227900654464347,-0.07724889510731442,0.0009394367599891984,0.0
-0.1739404511478508,-0.38257582678097735,-0.2341852325194027,0.40573818221149316,0.027227475635979603,-0.04559691380920272,0.0
-0.1714541375054796,-0.37853585744524704,-0.2314156548666797,0.40277913525324793,0.028441345292132963,-0.05497798929628117,0.0
-0.17434943573158201,-0.3779572780647625,-0.23010261204941795,0.3974360470009697,0.05508390281325673,-0.03913108755098205,0.0
